"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"1","техническая поддержка рабочих станций и ИТ сервисов","7157759","133","3578879"
"1","веб-разработка","660739","116","220246"
"1","создание мобильных систем","2534189","291","1267094"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7413735","256","2471245"
"1","организацию антивирусной защиты","6316226","71","3158113"
"1","решения касающиеся сетевой безопасности и отражения угроз","4572650","151","1524216"
"1","организация систем видеонаблюдения","3137869","211","1568934"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8775844","171","4387922"
"1","создание и поддержка интеллектуальных медиасистем","6005464","281","2001821"
"1","телефония","1460519","207","730259"
"1","создание виртуального офиса","3315481","182","1657740"
"1","организация резервного копирования","5276565","289","2638282"
"1","администрирование сетей и серверов","3569373","28","1784686"
"1","техническая поддержка рабочих станций и ИТ сервисов","3636905","26","1818452"
"1","веб-разработка","8044432","185","2681477"
"1","создание мобильных систем","9388071","181","4694035"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4307090","80","1435696"
"1","организацию антивирусной защиты","7698342","199","2566114"
"1","решения касающиеся сетевой безопасности и отражения угроз","3269997","65","1089999"
"1","организация систем видеонаблюдения","4802728","255","1600909"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1634876","126","544958"
"1","создание и поддержка интеллектуальных медиасистем","4819157","311","1606385"
"1","телефония","5820126","162","1940042"
"1","создание виртуального офиса","6622862","217","3311431"
"1","организация резервного копирования","7550182","56","2516727"
"1","администрирование сетей и серверов","2930856","17","1465428"
"1","техническая поддержка рабочих станций и ИТ сервисов","7122580","294","3561290"
"1","веб-разработка","7710824","324","3855412"
"1","создание мобильных систем","4473025","183","1491008"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1360426","114","453475"
"1","организацию антивирусной защиты","4397459","126","2198729"
"1","решения касающиеся сетевой безопасности и отражения угроз","9387679","29","4693839"
"1","организация систем видеонаблюдения","2724235","261","1362117"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1507473","35","502491"
"1","создание и поддержка интеллектуальных медиасистем","3834537","180","1917268"
"1","телефония","6338248","280","2112749"
"1","создание виртуального офиса","3272909","306","1636454"
"1","организация резервного копирования","1413152","251","706576"
"1","администрирование сетей и серверов","2504348","228","834782"
"1","техническая поддержка рабочих станций и ИТ сервисов","8047369","323","2682456"
"1","веб-разработка","9448991","60","3149663"
"1","создание мобильных систем","6116924","358","2038974"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3199131","288","1599565"
"1","организацию антивирусной защиты","629285","43","314642"
"1","решения касающиеся сетевой безопасности и отражения угроз","1955302","66","651767"
"1","организация систем видеонаблюдения","4187177","362","1395725"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4215958","46","2107979"
"1","создание и поддержка интеллектуальных медиасистем","5190534","95","1730178"
"1","телефония","4718270","129","2359135"
"1","создание виртуального офиса","798720","166","399360"
"1","организация резервного копирования","6830314","172","3415157"
"1","администрирование сетей и серверов","7004390","251","3502195"
"1","техническая поддержка рабочих станций и ИТ сервисов","7430098","111","3715049"
"1","веб-разработка","3020175","284","1006725"
"1","создание мобильных систем","4788628","270","2394314"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5361818","287","1787272"
"1","организацию антивирусной защиты","6461448","227","3230724"
"1","решения касающиеся сетевой безопасности и отражения угроз","2926221","307","1463110"
"1","организация систем видеонаблюдения","3159495","250","1053165"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6012540","226","3006270"
"1","создание и поддержка интеллектуальных медиасистем","1978618","355","989309"
"1","телефония","823960","92","411980"
"1","создание виртуального офиса","9698649","201","3232883"
"1","организация резервного копирования","8905331","301","2968443"
"1","администрирование сетей и серверов","3487551","146","1743775"
"1","техническая поддержка рабочих станций и ИТ сервисов","1877805","17","938902"
"1","веб-разработка","1395671","82","465223"
"1","создание мобильных систем","9461217","262","3153739"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9851560","119","4925780"
"1","организацию антивирусной защиты","9180803","216","4590401"
"1","решения касающиеся сетевой безопасности и отражения угроз","2329369","26","1164684"
"1","организация систем видеонаблюдения","5295465","131","1765155"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6139142","268","2046380"
"1","создание и поддержка интеллектуальных медиасистем","5036197","292","1678732"
"1","телефония","9010545","135","4505272"
"1","создание виртуального офиса","7752602","315","2584200"
"1","организация резервного копирования","1766408","89","883204"
"1","администрирование сетей и серверов","9898890","83","3299630"
"1","техническая поддержка рабочих станций и ИТ сервисов","3487164","359","1162388"
"1","веб-разработка","7073213","246","3536606"
"1","создание мобильных систем","2277954","343","1138977"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1768883","118","884441"
"1","организацию антивирусной защиты","6888667","72","2296222"
"1","решения касающиеся сетевой безопасности и отражения угроз","4934295","141","1644765"
"1","организация систем видеонаблюдения","7410282","273","3705141"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8823488","125","4411744"
"1","создание и поддержка интеллектуальных медиасистем","3692251","52","1846125"
"1","телефония","183963","225","91981"
"1","создание виртуального офиса","4391228","193","2195614"
"1","организация резервного копирования","5414511","82","2707255"
"1","администрирование сетей и серверов","1739376","287","579792"
"1","техническая поддержка рабочих станций и ИТ сервисов","7060623","245","3530311"
"1","веб-разработка","1079102","214","539551"
"1","создание мобильных систем","3693202","165","1231067"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","348929","256","174464"
"1","организацию антивирусной защиты","1168697","346","584348"
"1","решения касающиеся сетевой безопасности и отражения угроз","828093","253","414046"
"1","организация систем видеонаблюдения","3265836","138","1088612"
"1","построение и обслуживание структурированных кабельных систем (СКС)","177884","359","88942"
"1","создание и поддержка интеллектуальных медиасистем","7324182","198","3662091"
"1","телефония","5110568","227","2555284"
"1","создание виртуального офиса","1810026","350","603342"
"1","организация резервного копирования","7799672","260","2599890"
"1","администрирование сетей и серверов","7735857","277","3867928"
"1","техническая поддержка рабочих станций и ИТ сервисов","5367029","178","2683514"
"1","веб-разработка","5108285","34","2554142"
"1","создание мобильных систем","5210473","211","2605236"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2523431","271","1261715"
"1","организацию антивирусной защиты","5404706","302","1801568"
"1","решения касающиеся сетевой безопасности и отражения угроз","7885158","352","2628386"
"1","организация систем видеонаблюдения","2972671","268","1486335"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2068004","142","689334"
"1","создание и поддержка интеллектуальных медиасистем","9876114","174","4938057"
"1","телефония","6818628","312","2272876"
"1","создание виртуального офиса","5903406","208","1967802"
"1","организация резервного копирования","5792231","21","1930743"
"1","администрирование сетей и серверов","617820","50","205940"
"1","техническая поддержка рабочих станций и ИТ сервисов","6033847","160","3016923"
"1","веб-разработка","8653893","17","4326946"
"1","создание мобильных систем","4677799","89","2338899"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4404450","80","1468150"
"1","организацию антивирусной защиты","9230642","248","4615321"
"1","решения касающиеся сетевой безопасности и отражения угроз","1968567","78","984283"
"1","организация систем видеонаблюдения","9945904","173","3315301"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3644428","201","1822214"
"1","создание и поддержка интеллектуальных медиасистем","5396846","147","1798948"
"1","телефония","5481926","25","2740963"
"1","создание виртуального офиса","5312491","224","1770830"
"1","организация резервного копирования","2517729","355","1258864"
"1","администрирование сетей и серверов","7097787","227","3548893"
"1","техническая поддержка рабочих станций и ИТ сервисов","7854061","168","3927030"
"1","веб-разработка","2875547","189","958515"
"1","создание мобильных систем","2816929","173","938976"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7123185","141","2374395"
"1","организацию антивирусной защиты","9090794","165","3030264"
"1","решения касающиеся сетевой безопасности и отражения угроз","6883268","71","2294422"
"1","организация систем видеонаблюдения","1598145","107","532715"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7704901","201","3852450"
"1","создание и поддержка интеллектуальных медиасистем","4804166","223","2402083"
"1","телефония","506374","143","253187"
"1","создание виртуального офиса","1187299","273","395766"
"1","организация резервного копирования","3123832","59","1561916"
"1","администрирование сетей и серверов","6079939","130","2026646"
"1","техническая поддержка рабочих станций и ИТ сервисов","2224743","252","1112371"
"1","веб-разработка","7026706","292","2342235"
"1","создание мобильных систем","7802217","225","2600739"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7699809","235","2566603"
"1","организацию антивирусной защиты","9233454","297","3077818"
"1","решения касающиеся сетевой безопасности и отражения угроз","8203031","174","2734343"
"1","организация систем видеонаблюдения","2719243","182","906414"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6698892","177","3349446"
"1","создание и поддержка интеллектуальных медиасистем","6813931","36","2271310"
"1","телефония","8441563","261","2813854"
"1","создание виртуального офиса","6722225","305","2240741"
"1","организация резервного копирования","1643430","255","821715"
"1","администрирование сетей и серверов","8538805","83","2846268"
"1","техническая поддержка рабочих станций и ИТ сервисов","9518362","133","3172787"
"1","веб-разработка","9559333","342","3186444"
"1","создание мобильных систем","2460748","255","820249"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4813099","75","2406549"
"1","организацию антивирусной защиты","3010144","353","1003381"
"1","решения касающиеся сетевой безопасности и отражения угроз","2086712","329","695570"
"1","организация систем видеонаблюдения","9872328","347","3290776"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7078460","269","2359486"
"1","создание и поддержка интеллектуальных медиасистем","4776675","75","1592225"
"1","телефония","7770483","46","2590161"
"1","создание виртуального офиса","5987219","245","1995739"
"1","организация резервного копирования","2754947","143","1377473"
"1","администрирование сетей и серверов","6100700","227","3050350"
"1","техническая поддержка рабочих станций и ИТ сервисов","3697581","249","1848790"
"1","веб-разработка","3150436","244","1050145"
"1","создание мобильных систем","9442665","103","4721332"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5677443","185","1892481"
"1","организацию антивирусной защиты","7883637","307","2627879"
"1","решения касающиеся сетевой безопасности и отражения угроз","9607034","275","4803517"
"1","организация систем видеонаблюдения","3500430","141","1166810"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1258470","233","419490"
"1","создание и поддержка интеллектуальных медиасистем","248911","28","82970"
"1","телефония","351010","220","175505"
"1","создание виртуального офиса","8703874","189","2901291"
"1","организация резервного копирования","3631461","194","1210487"
"1","администрирование сетей и серверов","6349852","267","3174926"
"1","техническая поддержка рабочих станций и ИТ сервисов","1337253","129","445751"
"1","веб-разработка","208142","290","104071"
"1","создание мобильных систем","720590","300","240196"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5465265","108","1821755"
"1","организацию антивирусной защиты","9574864","77","4787432"
"1","решения касающиеся сетевой безопасности и отражения угроз","997264","34","332421"
"1","организация систем видеонаблюдения","3061680","321","1020560"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9936010","172","3312003"
"1","создание и поддержка интеллектуальных медиасистем","2135937","154","1067968"
"1","телефония","1948803","125","649601"
"1","создание виртуального офиса","8666814","126","4333407"
"1","организация резервного копирования","5403895","173","1801298"
"1","администрирование сетей и серверов","9904076","67","3301358"
"1","техническая поддержка рабочих станций и ИТ сервисов","3842653","198","1280884"
"1","веб-разработка","8667714","209","2889238"
"1","создание мобильных систем","654004","152","327002"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3176167","172","1588083"
"1","организацию антивирусной защиты","6319442","277","2106480"
"1","решения касающиеся сетевой безопасности и отражения угроз","3071642","284","1535821"
"1","организация систем видеонаблюдения","4952567","47","1650855"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3607736","278","1202578"
"1","создание и поддержка интеллектуальных медиасистем","7137109","125","2379036"
"1","телефония","1567156","307","783578"
"1","создание виртуального офиса","392099","175","130699"
"1","организация резервного копирования","9790169","88","3263389"
"1","администрирование сетей и серверов","3153439","140","1051146"
"1","техническая поддержка рабочих станций и ИТ сервисов","127842","61","63921"
"1","веб-разработка","5769273","240","2884636"
"1","создание мобильных систем","3495205","87","1747602"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6314664","98","3157332"
"1","организацию антивирусной защиты","8921498","352","4460749"
"1","решения касающиеся сетевой безопасности и отражения угроз","6816878","159","3408439"
"1","организация систем видеонаблюдения","1569602","195","784801"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1993746","178","664582"
"1","создание и поддержка интеллектуальных медиасистем","8888013","358","2962671"
"1","телефония","5504887","292","1834962"
"1","создание виртуального офиса","1208491","134","604245"
"1","организация резервного копирования","1142566","107","571283"
"1","администрирование сетей и серверов","521794","280","260897"
"1","техническая поддержка рабочих станций и ИТ сервисов","7405824","47","3702912"
"1","веб-разработка","1915288","226","957644"
"1","создание мобильных систем","5872598","193","1957532"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7195342","341","3597671"
"1","организацию антивирусной защиты","4777085","224","1592361"
"1","решения касающиеся сетевой безопасности и отражения угроз","508780","62","169593"
"1","организация систем видеонаблюдения","4030081","302","1343360"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7703858","249","2567952"
"1","создание и поддержка интеллектуальных медиасистем","2838936","291","946312"
"1","телефония","7225083","258","2408361"
"1","создание виртуального офиса","6906293","45","3453146"
"1","организация резервного копирования","1272688","179","636344"
"1","администрирование сетей и серверов","1623529","25","541176"
"1","техническая поддержка рабочих станций и ИТ сервисов","9090390","219","3030130"
"1","веб-разработка","5583566","175","1861188"
"1","создание мобильных систем","1812459","84","604153"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3126756","216","1563378"
"1","организацию антивирусной защиты","3119645","57","1039881"
"1","решения касающиеся сетевой безопасности и отражения угроз","9369883","227","4684941"
"1","организация систем видеонаблюдения","6152587","310","2050862"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2854271","230","1427135"
"1","создание и поддержка интеллектуальных медиасистем","7651684","162","2550561"
"1","телефония","405322","251","202661"
"1","создание виртуального офиса","1135172","326","567586"
"1","организация резервного копирования","1691417","24","845708"
"1","администрирование сетей и серверов","4619997","204","2309998"
"1","техническая поддержка рабочих станций и ИТ сервисов","9323694","155","4661847"
"1","веб-разработка","6565894","240","2188631"
"1","создание мобильных систем","1096393","291","365464"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5236378","275","1745459"
"1","организацию антивирусной защиты","7285795","175","3642897"
"1","решения касающиеся сетевой безопасности и отражения угроз","5122701","306","1707567"
"1","организация систем видеонаблюдения","9695013","203","4847506"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6116968","297","2038989"
"1","создание и поддержка интеллектуальных медиасистем","3013092","229","1506546"
"1","телефония","6048877","175","2016292"
"1","создание виртуального офиса","6754141","101","3377070"
"1","организация резервного копирования","3156429","185","1578214"
"1","администрирование сетей и серверов","9307398","183","4653699"
"1","техническая поддержка рабочих станций и ИТ сервисов","3146915","246","1048971"
"1","веб-разработка","2423490","223","1211745"
"1","создание мобильных систем","8512464","242","4256232"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8433778","276","4216889"
"1","организацию антивирусной защиты","6121798","282","2040599"
"1","решения касающиеся сетевой безопасности и отражения угроз","9399985","269","4699992"
"1","организация систем видеонаблюдения","6602071","220","3301035"
"1","построение и обслуживание структурированных кабельных систем (СКС)","951196","215","475598"
"1","создание и поддержка интеллектуальных медиасистем","8484252","246","4242126"
"1","телефония","1146144","332","573072"
"1","создание виртуального офиса","1696171","282","565390"
"1","организация резервного копирования","1869220","255","934610"
"1","администрирование сетей и серверов","9550058","267","4775029"
"1","техническая поддержка рабочих станций и ИТ сервисов","3044644","105","1522322"
"1","веб-разработка","1402521","19","701260"
"1","создание мобильных систем","2089129","80","696376"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9796932","214","3265644"
"1","организацию антивирусной защиты","1472317","47","490772"
"1","решения касающиеся сетевой безопасности и отражения угроз","3825618","244","1912809"
"1","организация систем видеонаблюдения","1432741","54","477580"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7146786","206","3573393"
"1","создание и поддержка интеллектуальных медиасистем","9968446","259","4984223"
"1","телефония","6750129","246","3375064"
"1","создание виртуального офиса","438089","55","146029"
"1","организация резервного копирования","4358931","185","1452977"
"1","администрирование сетей и серверов","511421","308","170473"
"1","техническая поддержка рабочих станций и ИТ сервисов","498620","192","249310"
"1","веб-разработка","7956821","361","2652273"
"1","создание мобильных систем","7948587","320","2649529"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3733843","36","1866921"
"1","организацию антивирусной защиты","7144548","75","3572274"
"1","решения касающиеся сетевой безопасности и отражения угроз","4912244","246","1637414"
"1","организация систем видеонаблюдения","8887288","231","2962429"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5258768","253","1752922"
"1","создание и поддержка интеллектуальных медиасистем","1791015","22","597005"
"1","телефония","554034","287","277017"
"1","создание виртуального офиса","6020562","163","2006854"
"1","организация резервного копирования","5479326","195","1826442"
"1","администрирование сетей и серверов","1045109","192","348369"
"1","техническая поддержка рабочих станций и ИТ сервисов","1212347","307","404115"
"1","веб-разработка","5620913","350","1873637"
"1","создание мобильных систем","4667152","158","2333576"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6957295","178","2319098"
"1","организацию антивирусной защиты","5902002","293","1967334"
"1","решения касающиеся сетевой безопасности и отражения угроз","8456345","307","4228172"
"1","организация систем видеонаблюдения","7661000","92","2553666"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4200715","165","1400238"
"1","создание и поддержка интеллектуальных медиасистем","6876458","148","3438229"
"1","телефония","6515984","128","3257992"
"1","создание виртуального офиса","4871010","197","2435505"
"1","организация резервного копирования","3245364","223","1622682"
"1","администрирование сетей и серверов","5412709","291","2706354"
"1","техническая поддержка рабочих станций и ИТ сервисов","3102288","81","1551144"
"1","веб-разработка","6411584","142","3205792"
"1","создание мобильных систем","2472559","76","824186"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8180422","270","4090211"
"1","организацию антивирусной защиты","9896631","205","4948315"
"1","решения касающиеся сетевой безопасности и отражения угроз","6825650","291","3412825"
"1","организация систем видеонаблюдения","999256","254","333085"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5850581","190","1950193"
"1","создание и поддержка интеллектуальных медиасистем","7188091","356","3594045"
"1","телефония","1021473","287","340491"
"1","создание виртуального офиса","1764106","178","588035"
"1","организация резервного копирования","2706734","350","902244"
"1","администрирование сетей и серверов","6617180","23","2205726"
"1","техническая поддержка рабочих станций и ИТ сервисов","1514841","107","757420"
"1","веб-разработка","1698430","345","849215"
"1","создание мобильных систем","3520038","117","1760019"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9347410","244","3115803"
"1","организацию антивирусной защиты","6647121","293","2215707"
"1","решения касающиеся сетевой безопасности и отражения угроз","2741899","295","913966"
"1","организация систем видеонаблюдения","3240412","178","1620206"
"1","построение и обслуживание структурированных кабельных систем (СКС)","944997","153","472498"
"1","создание и поддержка интеллектуальных медиасистем","6254584","140","2084861"
"1","телефония","5615404","339","1871801"
"1","создание виртуального офиса","2839736","126","1419868"
"1","организация резервного копирования","3251388","331","1625694"
"1","администрирование сетей и серверов","979582","169","489791"
"1","техническая поддержка рабочих станций и ИТ сервисов","9481823","263","3160607"
"1","веб-разработка","5971299","238","1990433"
"1","создание мобильных систем","5240973","276","1746991"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8566076","34","2855358"
"1","организацию антивирусной защиты","5297097","27","2648548"
"1","решения касающиеся сетевой безопасности и отражения угроз","9781986","92","3260662"
"1","организация систем видеонаблюдения","5663122","234","2831561"
"1","построение и обслуживание структурированных кабельных систем (СКС)","655425","331","218475"
"1","создание и поддержка интеллектуальных медиасистем","6846327","20","2282109"
"1","телефония","6821552","220","3410776"
"1","создание виртуального офиса","3987069","193","1329023"
"1","организация резервного копирования","9566938","140","4783469"
"1","администрирование сетей и серверов","1340287","186","670143"
"1","техническая поддержка рабочих станций и ИТ сервисов","6006422","136","3003211"
"1","веб-разработка","4434146","334","1478048"
"1","создание мобильных систем","4971612","72","1657204"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4104933","175","1368311"
"1","организацию антивирусной защиты","1503242","230","751621"
"1","решения касающиеся сетевой безопасности и отражения угроз","4057715","272","2028857"
"1","организация систем видеонаблюдения","2628689","364","1314344"
"1","построение и обслуживание структурированных кабельных систем (СКС)","104057","215","52028"
"1","создание и поддержка интеллектуальных медиасистем","6115938","23","2038646"
"1","телефония","1156105","178","385368"
"1","создание виртуального офиса","3722525","63","1240841"
"1","организация резервного копирования","7211838","280","3605919"
"1","администрирование сетей и серверов","4760339","211","1586779"
"1","техническая поддержка рабочих станций и ИТ сервисов","6894910","175","3447455"
"1","веб-разработка","7377004","120","2459001"
"1","создание мобильных систем","3114118","194","1557059"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3524138","288","1174712"
"1","организацию антивирусной защиты","5824215","148","1941405"
"1","решения касающиеся сетевой безопасности и отражения угроз","9516091","211","3172030"
"1","организация систем видеонаблюдения","6558552","202","2186184"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2095238","360","1047619"
"1","создание и поддержка интеллектуальных медиасистем","4424542","356","2212271"
"1","телефония","458879","190","152959"
"1","создание виртуального офиса","1054708","42","351569"
"1","организация резервного копирования","4152689","320","1384229"
"1","администрирование сетей и серверов","2913487","76","1456743"
"1","техническая поддержка рабочих станций и ИТ сервисов","8647605","95","2882535"
"1","веб-разработка","8959149","217","4479574"
"1","создание мобильных систем","6994713","41","3497356"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","686984","306","228994"
"1","организацию антивирусной защиты","9756103","221","3252034"
"1","решения касающиеся сетевой безопасности и отражения угроз","8264405","161","4132202"
"1","организация систем видеонаблюдения","467023","170","155674"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9168195","315","3056065"
"1","создание и поддержка интеллектуальных медиасистем","4458968","223","2229484"
"1","телефония","889398","292","296466"
"1","создание виртуального офиса","400282","290","133427"
"1","организация резервного копирования","5022688","173","1674229"
"1","администрирование сетей и серверов","4365996","45","1455332"
"1","техническая поддержка рабочих станций и ИТ сервисов","5594684","337","2797342"
"1","веб-разработка","3621945","289","1810972"
"1","создание мобильных систем","3306843","26","1102281"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5966903","261","2983451"
"1","организацию антивирусной защиты","5836081","166","2918040"
"1","решения касающиеся сетевой безопасности и отражения угроз","5906580","181","1968860"
"1","организация систем видеонаблюдения","1303677","103","434559"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1149185","196","383061"
"1","создание и поддержка интеллектуальных медиасистем","999168","344","333056"
"1","телефония","1771165","232","885582"
"1","создание виртуального офиса","8836911","295","2945637"
"1","организация резервного копирования","6090642","225","3045321"
"1","администрирование сетей и серверов","154907","145","51635"
"1","техническая поддержка рабочих станций и ИТ сервисов","3817097","114","1908548"
"1","веб-разработка","2014249","127","1007124"
"1","создание мобильных систем","6472192","40","3236096"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4065080","36","2032540"
"1","организацию антивирусной защиты","444613","257","222306"
"1","решения касающиеся сетевой безопасности и отражения угроз","4291304","151","1430434"
"1","организация систем видеонаблюдения","668178","49","334089"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4614934","278","2307467"
"1","создание и поддержка интеллектуальных медиасистем","1126486","224","375495"
"1","телефония","382910","123","191455"
"1","создание виртуального офиса","7338511","237","3669255"
"1","организация резервного копирования","8180286","29","2726762"
"1","администрирование сетей и серверов","9364753","262","3121584"
"1","техническая поддержка рабочих станций и ИТ сервисов","108195","185","36065"
"1","веб-разработка","8479144","306","2826381"
"1","создание мобильных систем","9947428","358","3315809"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2336820","146","1168410"
"1","организацию антивирусной защиты","285161","179","142580"
"1","решения касающиеся сетевой безопасности и отражения угроз","6170975","271","2056991"
"1","организация систем видеонаблюдения","4059468","349","1353156"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3953727","104","1976863"
"1","создание и поддержка интеллектуальных медиасистем","7558445","301","3779222"
