"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8566749","361","2855583"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8833529","171","2944509"
"251320525167778322","телефония","1036053","122","518026"
"-4590959470529102714","создание виртуального офиса","4779282","275","2389641"
"-6289304117607109823","организация резервного копирования","5234734","133","2617367"
"2965058785176708706","администрирование сетей и серверов","8172283","259","4086141"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5878784","161","2939392"
"2994302052304582332","веб-разработка","7554958","343","3777479"
"-2038546902307346515","создание мобильных систем","8128971","190","4064485"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8371828","77","2790609"
"2469142237839591980","организацию антивирусной защиты","667442","324","222480"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4981861","199","1660620"
"-3680269178049521279","организация систем видеонаблюдения","528688","282","264344"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8711563","160","2903854"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8657868","306","4328934"
"251320525167778322","телефония","1430921","135","715460"
"-4590959470529102714","создание виртуального офиса","9732623","329","4866311"
"-6289304117607109823","организация резервного копирования","2922195","41","974065"
"2965058785176708706","администрирование сетей и серверов","9692129","134","4846064"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1450752","293","483584"
"2994302052304582332","веб-разработка","5815117","61","1938372"
"-2038546902307346515","создание мобильных систем","5158051","47","2579025"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4891005","183","1630335"
"2469142237839591980","организацию антивирусной защиты","6111781","258","3055890"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1582778","163","527592"
"-3680269178049521279","организация систем видеонаблюдения","8740678","118","4370339"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3523123","167","1761561"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6119629","134","2039876"
"251320525167778322","телефония","8725644","15","4362822"
"-4590959470529102714","создание виртуального офиса","2741513","255","913837"
"-6289304117607109823","организация резервного копирования","8956545","158","2985515"
"2965058785176708706","администрирование сетей и серверов","3626436","355","1813218"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9689655","80","4844827"
"2994302052304582332","веб-разработка","9336338","209","4668169"
"-2038546902307346515","создание мобильных систем","8816130","231","2938710"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","587734","165","195911"
"2469142237839591980","организацию антивирусной защиты","7004011","305","3502005"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1480592","236","493530"
"-3680269178049521279","организация систем видеонаблюдения","1535888","96","511962"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9272137","349","4636068"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9701321","141","4850660"
"251320525167778322","телефония","5854125","204","2927062"
"-4590959470529102714","создание виртуального офиса","6815859","264","2271953"
"-6289304117607109823","организация резервного копирования","5663271","194","2831635"
"2965058785176708706","администрирование сетей и серверов","5720003","135","2860001"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2599743","231","1299871"
"2994302052304582332","веб-разработка","6331627","35","3165813"
"-2038546902307346515","создание мобильных систем","9305946","336","4652973"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2004560","340","668186"
"2469142237839591980","организацию антивирусной защиты","297982","118","99327"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4075830","122","2037915"
"-3680269178049521279","организация систем видеонаблюдения","373552","318","186776"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8053800","26","4026900"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5698033","285","2849016"
"251320525167778322","телефония","4354366","226","2177183"
"-4590959470529102714","создание виртуального офиса","777022","128","259007"
"-6289304117607109823","организация резервного копирования","6186818","356","3093409"
"2965058785176708706","администрирование сетей и серверов","3526817","15","1175605"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4993282","334","2496641"
"2994302052304582332","веб-разработка","583009","129","291504"
"-2038546902307346515","создание мобильных систем","5734888","323","2867444"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","186031","183","93015"
"2469142237839591980","организацию антивирусной защиты","3039519","358","1519759"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9384415","163","4692207"
"-3680269178049521279","организация систем видеонаблюдения","9702099","223","3234033"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2838881","297","946293"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9193403","211","4596701"
"251320525167778322","телефония","8078412","136","4039206"
"-4590959470529102714","создание виртуального офиса","8664937","263","2888312"
"-6289304117607109823","организация резервного копирования","5738007","58","2869003"
"2965058785176708706","администрирование сетей и серверов","4374415","130","1458138"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3113737","174","1037912"
"2994302052304582332","веб-разработка","9128527","319","3042842"
"-2038546902307346515","создание мобильных систем","5586172","119","2793086"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3367470","16","1122490"
"2469142237839591980","организацию антивирусной защиты","8574502","111","2858167"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6329836","229","2109945"
"-3680269178049521279","организация систем видеонаблюдения","2937016","354","979005"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","257174","78","128587"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","196072","250","65357"
"251320525167778322","телефония","977245","161","488622"
"-4590959470529102714","создание виртуального офиса","9344098","64","3114699"
"-6289304117607109823","организация резервного копирования","3029073","70","1009691"
"2965058785176708706","администрирование сетей и серверов","9986726","226","4993363"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3051310","255","1525655"
"2994302052304582332","веб-разработка","9151763","193","3050587"
"-2038546902307346515","создание мобильных систем","5609256","265","2804628"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1609805","19","804902"
"2469142237839591980","организацию антивирусной защиты","9443291","42","3147763"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8573366","17","4286683"
"-3680269178049521279","организация систем видеонаблюдения","2522629","187","1261314"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8022788","17","2674262"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3326916","222","1108972"
"251320525167778322","телефония","3501435","279","1750717"
"-4590959470529102714","создание виртуального офиса","3167876","301","1583938"
"-6289304117607109823","организация резервного копирования","3128906","217","1042968"
"2965058785176708706","администрирование сетей и серверов","3944646","250","1972323"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","190411","292","95205"
"2994302052304582332","веб-разработка","662486","103","220828"
"-2038546902307346515","создание мобильных систем","4482651","124","1494217"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8487036","196","2829012"
"2469142237839591980","организацию антивирусной защиты","503445","48","167815"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8909713","100","4454856"
"-3680269178049521279","организация систем видеонаблюдения","8919089","116","4459544"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6944177","58","2314725"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7284583","254","3642291"
"251320525167778322","телефония","7533015","73","3766507"
"-4590959470529102714","создание виртуального офиса","2361446","288","787148"
"-6289304117607109823","организация резервного копирования","2611520","290","870506"
"2965058785176708706","администрирование сетей и серверов","5108921","344","1702973"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4766976","138","1588992"
"2994302052304582332","веб-разработка","3306200","25","1102066"
"-2038546902307346515","создание мобильных систем","3862602","219","1287534"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6692227","133","2230742"
"2469142237839591980","организацию антивирусной защиты","9806855","33","3268951"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6749126","237","2249708"
"-3680269178049521279","организация систем видеонаблюдения","1866131","94","933065"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4783470","185","1594490"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5850671","101","2925335"
"251320525167778322","телефония","1131287","252","565643"
"-4590959470529102714","создание виртуального офиса","5242234","141","1747411"
"-6289304117607109823","организация резервного копирования","8742824","135","2914274"
"2965058785176708706","администрирование сетей и серверов","4543024","193","2271512"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6861146","132","3430573"
"2994302052304582332","веб-разработка","3543667","30","1771833"
"-2038546902307346515","создание мобильных систем","6981905","17","3490952"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7375618","147","3687809"
"2469142237839591980","организацию антивирусной защиты","8247175","154","4123587"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7886787","98","3943393"
"-3680269178049521279","организация систем видеонаблюдения","4398386","320","2199193"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5114660","289","1704886"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9900964","182","4950482"
"251320525167778322","телефония","1064279","334","532139"
"-4590959470529102714","создание виртуального офиса","4643566","256","2321783"
"-6289304117607109823","организация резервного копирования","4762922","256","1587640"
"2965058785176708706","администрирование сетей и серверов","3403172","24","1701586"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4103234","87","1367744"
"2994302052304582332","веб-разработка","3258961","319","1086320"
"-2038546902307346515","создание мобильных систем","3553089","154","1776544"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","962059","210","320686"
"2469142237839591980","организацию антивирусной защиты","2631793","313","1315896"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","621765","175","207255"
"-3680269178049521279","организация систем видеонаблюдения","4016415","230","1338805"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4009708","274","2004854"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1379916","72","459972"
"251320525167778322","телефония","2036515","228","678838"
"-4590959470529102714","создание виртуального офиса","9682572","155","3227524"
"-6289304117607109823","организация резервного копирования","2016403","164","672134"
"2965058785176708706","администрирование сетей и серверов","4141387","251","1380462"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4389254","300","2194627"
"2994302052304582332","веб-разработка","3977447","236","1325815"
"-2038546902307346515","создание мобильных систем","7911614","278","3955807"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4430130","182","1476710"
"2469142237839591980","организацию антивирусной защиты","6616059","85","2205353"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6325239","216","2108413"
"-3680269178049521279","организация систем видеонаблюдения","3389638","210","1694819"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4197611","14","1399203"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4051765","73","2025882"
"251320525167778322","телефония","6350159","189","3175079"
"-4590959470529102714","создание виртуального офиса","7550651","59","2516883"
"-6289304117607109823","организация резервного копирования","9831038","243","3277012"
"2965058785176708706","администрирование сетей и серверов","3522813","184","1174271"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","158108","43","52702"
"2994302052304582332","веб-разработка","1994894","170","997447"
"-2038546902307346515","создание мобильных систем","2097712","206","699237"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2464134","58","1232067"
"2469142237839591980","организацию антивирусной защиты","6498766","39","2166255"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3510696","74","1755348"
"-3680269178049521279","организация систем видеонаблюдения","6161974","118","2053991"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8593822","292","2864607"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1873664","353","624554"
"251320525167778322","телефония","8361015","111","4180507"
"-4590959470529102714","создание виртуального офиса","1413300","153","706650"
"-6289304117607109823","организация резервного копирования","8636929","147","2878976"
"2965058785176708706","администрирование сетей и серверов","9327174","109","3109058"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4086922","242","1362307"
"2994302052304582332","веб-разработка","2195862","349","1097931"
"-2038546902307346515","создание мобильных систем","6504712","150","3252356"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7417651","67","3708825"
"2469142237839591980","организацию антивирусной защиты","7081969","270","3540984"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6382345","302","2127448"
"-3680269178049521279","организация систем видеонаблюдения","2212382","285","1106191"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1742020","140","580673"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8861863","245","4430931"
"251320525167778322","телефония","1450903","315","725451"
"-4590959470529102714","создание виртуального офиса","4888883","222","2444441"
"-6289304117607109823","организация резервного копирования","783405","93","261135"
"2965058785176708706","администрирование сетей и серверов","9065228","310","4532614"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","526686","264","175562"
"2994302052304582332","веб-разработка","6152394","54","2050798"
"-2038546902307346515","создание мобильных систем","1352733","67","676366"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5596331","358","1865443"
"2469142237839591980","организацию антивирусной защиты","3569964","244","1784982"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9048941","178","4524470"
"-3680269178049521279","организация систем видеонаблюдения","667056","135","222352"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2628890","174","1314445"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3692282","132","1230760"
"251320525167778322","телефония","4579296","165","1526432"
"-4590959470529102714","создание виртуального офиса","3697265","354","1848632"
"-6289304117607109823","организация резервного копирования","8597696","129","4298848"
"2965058785176708706","администрирование сетей и серверов","5004481","41","1668160"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4346227","131","2173113"
"2994302052304582332","веб-разработка","9809578","50","4904789"
"-2038546902307346515","создание мобильных систем","9562577","105","4781288"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1799389","126","599796"
"2469142237839591980","организацию антивирусной защиты","7515025","199","2505008"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2025482","328","675160"
"-3680269178049521279","организация систем видеонаблюдения","717748","118","358874"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","172028","185","57342"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8466005","306","4233002"
"251320525167778322","телефония","8434801","118","2811600"
"-4590959470529102714","создание виртуального офиса","9037029","92","4518514"
"-6289304117607109823","организация резервного копирования","8949859","249","4474929"
"2965058785176708706","администрирование сетей и серверов","2567420","218","855806"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4972315","333","1657438"
"2994302052304582332","веб-разработка","9711831","121","3237277"
"-2038546902307346515","создание мобильных систем","1429534","152","476511"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","606197","330","303098"
"2469142237839591980","организацию антивирусной защиты","7144006","356","2381335"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4246385","77","2123192"
"-3680269178049521279","организация систем видеонаблюдения","9513538","275","3171179"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9224373","142","3074791"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2269986","37","756662"
"251320525167778322","телефония","2949625","331","1474812"
"-4590959470529102714","создание виртуального офиса","3064993","254","1532496"
"-6289304117607109823","организация резервного копирования","678280","123","339140"
"2965058785176708706","администрирование сетей и серверов","9450741","285","3150247"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7565711","57","3782855"
"2994302052304582332","веб-разработка","5758760","123","1919586"
"-2038546902307346515","создание мобильных систем","4642369","332","1547456"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4917544","172","2458772"
"2469142237839591980","организацию антивирусной защиты","9191920","89","4595960"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","217272","192","108636"
"-3680269178049521279","организация систем видеонаблюдения","382707","244","127569"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4176177","22","2088088"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7121595","195","3560797"
"251320525167778322","телефония","9833984","72","4916992"
"-4590959470529102714","создание виртуального офиса","7487832","211","3743916"
"-6289304117607109823","организация резервного копирования","8102557","188","2700852"
"2965058785176708706","администрирование сетей и серверов","4097359","248","2048679"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2656083","51","1328041"
"2994302052304582332","веб-разработка","8977134","53","2992378"
"-2038546902307346515","создание мобильных систем","5796442","327","1932147"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8122323","104","4061161"
"2469142237839591980","организацию антивирусной защиты","9880747","200","3293582"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6733250","241","3366625"
"-3680269178049521279","организация систем видеонаблюдения","5422046","128","1807348"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4001040","341","1333680"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3651450","169","1217150"
"251320525167778322","телефония","5467972","54","2733986"
"-4590959470529102714","создание виртуального офиса","3013688","127","1506844"
"-6289304117607109823","организация резервного копирования","1603513","269","534504"
"2965058785176708706","администрирование сетей и серверов","770601","278","385300"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1426682","193","475560"
"2994302052304582332","веб-разработка","6256785","36","2085595"
"-2038546902307346515","создание мобильных систем","8892107","225","4446053"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","927215","218","463607"
"2469142237839591980","организацию антивирусной защиты","4985393","264","2492696"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8355070","170","2785023"
"-3680269178049521279","организация систем видеонаблюдения","9728207","59","3242735"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","995279","279","331759"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4883725","154","2441862"
"251320525167778322","телефония","5264741","245","1754913"
"-4590959470529102714","создание виртуального офиса","3080732","14","1540366"
"-6289304117607109823","организация резервного копирования","2092239","325","1046119"
"2965058785176708706","администрирование сетей и серверов","7862722","171","2620907"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6774346","266","3387173"
"2994302052304582332","веб-разработка","8774489","218","4387244"
"-2038546902307346515","создание мобильных систем","5116592","231","2558296"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1091035","28","363678"
"2469142237839591980","организацию антивирусной защиты","3868021","215","1289340"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1873344","184","936672"
"-3680269178049521279","организация систем видеонаблюдения","660303","36","330151"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7714264","85","2571421"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5701217","117","2850608"
"251320525167778322","телефония","2417182","197","805727"
"-4590959470529102714","создание виртуального офиса","5691415","345","2845707"
"-6289304117607109823","организация резервного копирования","5602101","214","1867367"
"2965058785176708706","администрирование сетей и серверов","2396931","296","798977"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3721015","81","1240338"
"2994302052304582332","веб-разработка","8333600","266","4166800"
"-2038546902307346515","создание мобильных систем","7143876","294","3571938"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3011605","75","1505802"
"2469142237839591980","организацию антивирусной защиты","1154983","268","384994"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6856776","115","2285592"
"-3680269178049521279","организация систем видеонаблюдения","7447357","195","3723678"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6930334","275","3465167"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8936099","167","4468049"
"251320525167778322","телефония","4654572","328","2327286"
"-4590959470529102714","создание виртуального офиса","8640172","364","4320086"
"-6289304117607109823","организация резервного копирования","2398560","41","799520"
"2965058785176708706","администрирование сетей и серверов","6667454","213","3333727"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3008548","300","1504274"
"2994302052304582332","веб-разработка","6810184","85","3405092"
"-2038546902307346515","создание мобильных систем","4167262","120","2083631"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7861448","88","3930724"
"2469142237839591980","организацию антивирусной защиты","1816089","177","908044"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4294116","78","1431372"
"-3680269178049521279","организация систем видеонаблюдения","4260040","21","2130020"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2044720","287","1022360"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6105091","119","3052545"
"251320525167778322","телефония","1959327","282","979663"
"-4590959470529102714","создание виртуального офиса","4558212","301","1519404"
"-6289304117607109823","организация резервного копирования","2622250","189","874083"
"2965058785176708706","администрирование сетей и серверов","4269283","354","1423094"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8943126","228","4471563"
"2994302052304582332","веб-разработка","6940411","278","2313470"
"-2038546902307346515","создание мобильных систем","1054891","301","351630"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9524761","52","4762380"
"2469142237839591980","организацию антивирусной защиты","8348408","85","4174204"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9091069","249","4545534"
"-3680269178049521279","организация систем видеонаблюдения","3368881","156","1684440"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5305763","213","1768587"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2790554","205","930184"
"251320525167778322","телефония","8651538","133","2883846"
"-4590959470529102714","создание виртуального офиса","7930336","147","2643445"
"-6289304117607109823","организация резервного копирования","7378195","319","3689097"
"2965058785176708706","администрирование сетей и серверов","8304033","39","4152016"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3851742","43","1283914"
"2994302052304582332","веб-разработка","7935111","270","2645037"
"-2038546902307346515","создание мобильных систем","7587372","228","2529124"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4679549","267","2339774"
"2469142237839591980","организацию антивирусной защиты","6157327","40","3078663"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9128097","138","4564048"
"-3680269178049521279","организация систем видеонаблюдения","4029145","178","2014572"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5493270","38","2746635"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1867814","99","933907"
"251320525167778322","телефония","2435544","354","1217772"
"-4590959470529102714","создание виртуального офиса","9835274","94","3278424"
"-6289304117607109823","организация резервного копирования","7971582","55","3985791"
"2965058785176708706","администрирование сетей и серверов","9650848","135","3216949"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5382819","182","2691409"
"2994302052304582332","веб-разработка","8024459","342","2674819"
"-2038546902307346515","создание мобильных систем","5064069","45","1688023"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9555712","39","3185237"
"2469142237839591980","организацию антивирусной защиты","529360","219","264680"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8402307","231","2800769"
"-3680269178049521279","организация систем видеонаблюдения","1856684","28","928342"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6419611","193","3209805"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6208061","291","2069353"
"251320525167778322","телефония","2082214","72","694071"
"-4590959470529102714","создание виртуального офиса","3471921","242","1157307"
"-6289304117607109823","организация резервного копирования","515584","245","171861"
"2965058785176708706","администрирование сетей и серверов","1674240","22","837120"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4254615","364","1418205"
"2994302052304582332","веб-разработка","9808361","188","3269453"
"-2038546902307346515","создание мобильных систем","6501122","158","3250561"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4637063","323","2318531"
"2469142237839591980","организацию антивирусной защиты","1500446","254","500148"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8268652","244","4134326"
"-3680269178049521279","организация систем видеонаблюдения","509827","267","254913"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2382874","290","794291"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7103842","227","2367947"
"251320525167778322","телефония","2148457","178","1074228"
"-4590959470529102714","создание виртуального офиса","3167998","223","1055999"
"-6289304117607109823","организация резервного копирования","4120028","342","2060014"
"2965058785176708706","администрирование сетей и серверов","1384739","66","692369"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5153562","156","2576781"
"2994302052304582332","веб-разработка","4179505","337","1393168"
"-2038546902307346515","создание мобильных систем","5198000","310","2599000"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6905526","91","2301842"
"2469142237839591980","организацию антивирусной защиты","1385235","253","461745"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8633414","200","4316707"
