"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"2965058785176708706","администрирование сетей и серверов","4333450","67","2166725"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8512878","50","4256439"
"2994302052304582332","веб-разработка","5368502","148","1789500"
"-2038546902307346515","создание мобильных систем","9759525","164","4879762"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6022885","306","3011442"
"2469142237839591980","организацию антивирусной защиты","3331044","42","1665522"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4717862","234","1572620"
"-3680269178049521279","организация систем видеонаблюдения","7365860","184","2455286"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9064053","49","4532026"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2993872","238","997957"
"251320525167778322","телефония","2877775","363","959258"
"-4590959470529102714","создание виртуального офиса","8687995","136","4343997"
"-6289304117607109823","организация резервного копирования","7250783","220","2416927"
"2965058785176708706","администрирование сетей и серверов","4891251","113","1630417"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6740638","320","3370319"
"2994302052304582332","веб-разработка","3792324","29","1896162"
"-2038546902307346515","создание мобильных систем","6859252","204","2286417"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6175935","350","3087967"
"2469142237839591980","организацию антивирусной защиты","4234741","92","1411580"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3186741","135","1062247"
"-3680269178049521279","организация систем видеонаблюдения","4619243","313","1539747"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6472731","200","3236365"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1557628","131","519209"
"251320525167778322","телефония","786927","301","262309"
"-4590959470529102714","создание виртуального офиса","2822217","347","940739"
"-6289304117607109823","организация резервного копирования","9460371","268","4730185"
"2965058785176708706","администрирование сетей и серверов","1095349","107","547674"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7968228","100","2656076"
"2994302052304582332","веб-разработка","8693891","363","4346945"
"-2038546902307346515","создание мобильных систем","7182936","107","2394312"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5350061","59","2675030"
"2469142237839591980","организацию антивирусной защиты","7156578","177","2385526"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7069723","228","2356574"
"-3680269178049521279","организация систем видеонаблюдения","2915419","204","971806"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8729935","184","4364967"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1139008","358","569504"
"251320525167778322","телефония","1621798","269","810899"
"-4590959470529102714","создание виртуального офиса","315809","113","105269"
"-6289304117607109823","организация резервного копирования","2140914","188","1070457"
"2965058785176708706","администрирование сетей и серверов","3830724","61","1276908"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","418126","210","139375"
"2994302052304582332","веб-разработка","9036900","41","3012300"
"-2038546902307346515","создание мобильных систем","7149811","334","3574905"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","243343","167","81114"
"2469142237839591980","организацию антивирусной защиты","3079859","210","1539929"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3196583","326","1065527"
"-3680269178049521279","организация систем видеонаблюдения","5886077","148","1962025"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6360326","271","3180163"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7915724","69","3957862"
"251320525167778322","телефония","334963","248","111654"
"-4590959470529102714","создание виртуального офиса","4402628","53","2201314"
"-6289304117607109823","организация резервного копирования","1299454","293","649727"
"2965058785176708706","администрирование сетей и серверов","5997419","26","2998709"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3364882","206","1121627"
"2994302052304582332","веб-разработка","4475826","204","1491942"
"-2038546902307346515","создание мобильных систем","5392482","332","2696241"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8317023","235","4158511"
"2469142237839591980","организацию антивирусной защиты","599719","276","199906"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5816249","323","1938749"
"-3680269178049521279","организация систем видеонаблюдения","6889348","82","3444674"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6714163","284","3357081"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8170952","75","4085476"
"251320525167778322","телефония","9535879","68","4767939"
"-4590959470529102714","создание виртуального офиса","5539774","263","1846591"
"-6289304117607109823","организация резервного копирования","7294739","67","2431579"
"2965058785176708706","администрирование сетей и серверов","8679098","355","2893032"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4457335","233","1485778"
"2994302052304582332","веб-разработка","9575139","259","3191713"
"-2038546902307346515","создание мобильных систем","9912399","239","4956199"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","445960","112","222980"
"2469142237839591980","организацию антивирусной защиты","2153251","252","717750"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1256040","284","628020"
"-3680269178049521279","организация систем видеонаблюдения","5341784","267","1780594"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8617087","260","2872362"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6858007","270","2286002"
"251320525167778322","телефония","7214952","164","2404984"
"-4590959470529102714","создание виртуального офиса","3501288","30","1167096"
"-6289304117607109823","организация резервного копирования","1215464","53","405154"
"2965058785176708706","администрирование сетей и серверов","9336866","230","3112288"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4552312","189","2276156"
"2994302052304582332","веб-разработка","9709886","356","4854943"
"-2038546902307346515","создание мобильных систем","4894882","162","2447441"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1097030","162","548515"
"2469142237839591980","организацию антивирусной защиты","1487048","301","495682"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6810342","76","2270114"
"-3680269178049521279","организация систем видеонаблюдения","3479804","295","1739902"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2241934","35","747311"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6372018","74","3186009"
"251320525167778322","телефония","1287768","237","643884"
"-4590959470529102714","создание виртуального офиса","312141","224","104047"
"-6289304117607109823","организация резервного копирования","2877791","355","959263"
"2965058785176708706","администрирование сетей и серверов","979683","133","489841"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8317943","114","2772647"
"2994302052304582332","веб-разработка","8927184","41","4463592"
"-2038546902307346515","создание мобильных систем","6418535","90","2139511"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","556771","328","185590"
"2469142237839591980","организацию антивирусной защиты","1546169","82","773084"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3357439","334","1119146"
"-3680269178049521279","организация систем видеонаблюдения","7632690","291","3816345"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","336867","57","168433"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4683718","54","2341859"
"251320525167778322","телефония","6014346","278","3007173"
"-4590959470529102714","создание виртуального офиса","3067132","138","1533566"
"-6289304117607109823","организация резервного копирования","1002753","29","501376"
"2965058785176708706","администрирование сетей и серверов","1469561","337","489853"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6534964","353","3267482"
"2994302052304582332","веб-разработка","2306113","228","768704"
"-2038546902307346515","создание мобильных систем","3221371","286","1610685"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7505507","325","2501835"
"2469142237839591980","организацию антивирусной защиты","2007435","63","1003717"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2400207","66","1200103"
"-3680269178049521279","организация систем видеонаблюдения","161070","67","80535"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7811023","349","2603674"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5531362","249","1843787"
"251320525167778322","телефония","7782045","133","2594015"
"-4590959470529102714","создание виртуального офиса","6531401","355","3265700"
"-6289304117607109823","организация резервного копирования","9863905","101","3287968"
"2965058785176708706","администрирование сетей и серверов","3313260","102","1104420"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","600181","264","200060"
"2994302052304582332","веб-разработка","6625779","298","2208593"
"-2038546902307346515","создание мобильных систем","8531192","259","2843730"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9680503","195","3226834"
"2469142237839591980","организацию антивирусной защиты","3159564","258","1053188"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2632886","243","1316443"
"-3680269178049521279","организация систем видеонаблюдения","2683506","334","894502"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8523459","167","2841153"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7796051","115","3898025"
"251320525167778322","телефония","5898790","88","1966263"
"-4590959470529102714","создание виртуального офиса","1508047","32","754023"
"-6289304117607109823","организация резервного копирования","1585726","228","528575"
"2965058785176708706","администрирование сетей и серверов","1336166","315","668083"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","944050","21","472025"
"2994302052304582332","веб-разработка","158189","184","52729"
"-2038546902307346515","создание мобильных систем","7937885","66","2645961"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3620737","31","1206912"
"2469142237839591980","организацию антивирусной защиты","3323366","292","1107788"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2940498","315","1470249"
"-3680269178049521279","организация систем видеонаблюдения","9945465","236","3315155"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6942739","230","3471369"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7226586","316","3613293"
"251320525167778322","телефония","1280713","147","640356"
"-4590959470529102714","создание виртуального офиса","3942179","290","1971089"
"-6289304117607109823","организация резервного копирования","4250410","59","2125205"
"2965058785176708706","администрирование сетей и серверов","8894171","92","4447085"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8994403","77","4497201"
"2994302052304582332","веб-разработка","227429","85","113714"
"-2038546902307346515","создание мобильных систем","8494382","168","2831460"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","364916","88","121638"
"2469142237839591980","организацию антивирусной защиты","6409150","137","2136383"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9461399","147","4730699"
"-3680269178049521279","организация систем видеонаблюдения","2117066","56","705688"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7787961","356","2595987"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5788196","233","2894098"
"251320525167778322","телефония","5182555","68","1727518"
"-4590959470529102714","создание виртуального офиса","3797028","103","1898514"
"-6289304117607109823","организация резервного копирования","9353711","31","4676855"
"2965058785176708706","администрирование сетей и серверов","4902346","156","2451173"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5819541","127","1939847"
"2994302052304582332","веб-разработка","8182254","39","4091127"
"-2038546902307346515","создание мобильных систем","7255355","20","3627677"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","669113","234","334556"
"2469142237839591980","организацию антивирусной защиты","1910538","260","636846"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6235125","105","2078375"
"-3680269178049521279","организация систем видеонаблюдения","9729990","228","4864995"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6701450","67","3350725"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9977909","112","4988954"
"251320525167778322","телефония","9882679","108","3294226"
"-4590959470529102714","создание виртуального офиса","5251209","150","2625604"
"-6289304117607109823","организация резервного копирования","7476201","356","2492067"
"2965058785176708706","администрирование сетей и серверов","2370656","257","1185328"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7505042","81","2501680"
"2994302052304582332","веб-разработка","8155227","239","4077613"
"-2038546902307346515","создание мобильных систем","7482492","314","2494164"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8034437","334","4017218"
"2469142237839591980","организацию антивирусной защиты","3981559","18","1327186"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2395316","115","798438"
"-3680269178049521279","организация систем видеонаблюдения","3168189","212","1584094"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","230080","86","76693"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","981373","191","327124"
"251320525167778322","телефония","3855517","25","1927758"
"-4590959470529102714","создание виртуального офиса","7598691","63","3799345"
"-6289304117607109823","организация резервного копирования","9283408","136","4641704"
"2965058785176708706","администрирование сетей и серверов","2329105","119","776368"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7771767","249","3885883"
"2994302052304582332","веб-разработка","8033663","295","4016831"
"-2038546902307346515","создание мобильных систем","2686667","156","895555"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8937195","88","2979065"
"2469142237839591980","организацию антивирусной защиты","6989668","306","2329889"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","402146","282","134048"
"-3680269178049521279","организация систем видеонаблюдения","7976155","152","2658718"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5536765","127","1845588"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6342005","80","2114001"
"251320525167778322","телефония","6235516","357","2078505"
"-4590959470529102714","создание виртуального офиса","1316121","132","438707"
"-6289304117607109823","организация резервного копирования","1855652","270","618550"
"2965058785176708706","администрирование сетей и серверов","707921","100","353960"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5458943","30","2729471"
"2994302052304582332","веб-разработка","1022404","157","340801"
"-2038546902307346515","создание мобильных систем","2082209","99","694069"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7664095","262","3832047"
"2469142237839591980","организацию антивирусной защиты","9239906","293","3079968"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9253886","251","4626943"
"-3680269178049521279","организация систем видеонаблюдения","4576577","317","1525525"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5470769","69","2735384"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3512897","290","1756448"
"251320525167778322","телефония","1163364","327","581682"
"-4590959470529102714","создание виртуального офиса","2852152","359","1426076"
"-6289304117607109823","организация резервного копирования","7902861","224","3951430"
"2965058785176708706","администрирование сетей и серверов","2009282","126","1004641"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7792871","189","2597623"
"2994302052304582332","веб-разработка","9223213","219","3074404"
"-2038546902307346515","создание мобильных систем","7180985","355","2393661"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2222611","307","740870"
"2469142237839591980","организацию антивирусной защиты","796972","102","265657"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8407311","329","2802437"
"-3680269178049521279","организация систем видеонаблюдения","6752814","138","2250938"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5727196","296","1909065"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6319653","187","3159826"
"251320525167778322","телефония","8834952","147","4417476"
"-4590959470529102714","создание виртуального офиса","4068350","151","1356116"
"-6289304117607109823","организация резервного копирования","4061736","70","1353912"
"2965058785176708706","администрирование сетей и серверов","9312578","100","3104192"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8565034","276","2855011"
"2994302052304582332","веб-разработка","8161724","273","2720574"
"-2038546902307346515","создание мобильных систем","8711422","295","4355711"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6792855","211","2264285"
"2469142237839591980","организацию антивирусной защиты","5297769","250","2648884"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9126578","342","3042192"
"-3680269178049521279","организация систем видеонаблюдения","2957505","80","1478752"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7772355","295","3886177"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7996860","129","3998430"
"251320525167778322","телефония","978144","194","326048"
"-4590959470529102714","создание виртуального офиса","4749991","302","1583330"
"-6289304117607109823","организация резервного копирования","2974118","170","1487059"
"2965058785176708706","администрирование сетей и серверов","9513296","110","3171098"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7085373","176","3542686"
"2994302052304582332","веб-разработка","758420","59","379210"
"-2038546902307346515","создание мобильных систем","700019","276","350009"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8685465","254","2895155"
"2469142237839591980","организацию антивирусной защиты","5559349","111","1853116"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","864558","99","288186"
"-3680269178049521279","организация систем видеонаблюдения","1501379","115","750689"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4503642","44","2251821"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3665681","200","1221893"
"251320525167778322","телефония","1433886","189","477962"
"-4590959470529102714","создание виртуального офиса","2103494","276","1051747"
"-6289304117607109823","организация резервного копирования","9629037","197","3209679"
"2965058785176708706","администрирование сетей и серверов","220117","125","110058"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2633986","24","877995"
"2994302052304582332","веб-разработка","8019093","16","2673031"
"-2038546902307346515","создание мобильных систем","5424591","51","1808197"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1822498","284","911249"
"2469142237839591980","организацию антивирусной защиты","7294737","345","2431579"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2188227","259","1094113"
"-3680269178049521279","организация систем видеонаблюдения","6019787","288","3009893"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8641468","233","2880489"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8946668","304","2982222"
"251320525167778322","телефония","5705554","313","1901851"
"-4590959470529102714","создание виртуального офиса","8258753","235","4129376"
"-6289304117607109823","организация резервного копирования","6313605","97","3156802"
"2965058785176708706","администрирование сетей и серверов","3831677","151","1915838"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9682995","28","4841497"
"2994302052304582332","веб-разработка","8874248","76","2958082"
"-2038546902307346515","создание мобильных систем","1605967","257","802983"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2532291","184","844097"
"2469142237839591980","организацию антивирусной защиты","8380140","111","4190070"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6204786","169","3102393"
"-3680269178049521279","организация систем видеонаблюдения","7093610","67","3546805"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","265547","182","88515"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1194797","88","398265"
"251320525167778322","телефония","4909659","145","2454829"
"-4590959470529102714","создание виртуального офиса","8361833","283","4180916"
"-6289304117607109823","организация резервного копирования","653155","130","326577"
"2965058785176708706","администрирование сетей и серверов","7603574","295","2534524"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8345955","25","2781985"
"2994302052304582332","веб-разработка","2126586","226","1063293"
"-2038546902307346515","создание мобильных систем","3596956","282","1198985"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2051437","227","1025718"
"2469142237839591980","организацию антивирусной защиты","7628247","219","2542749"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9710673","101","3236891"
"-3680269178049521279","организация систем видеонаблюдения","5676704","104","2838352"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5415342","111","1805114"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2001042","17","1000521"
"251320525167778322","телефония","4612361","116","1537453"
"-4590959470529102714","создание виртуального офиса","6284835","150","3142417"
"-6289304117607109823","организация резервного копирования","3229775","119","1076591"
"2965058785176708706","администрирование сетей и серверов","145824","343","48608"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7335897","262","3667948"
"2994302052304582332","веб-разработка","9631512","122","3210504"
"-2038546902307346515","создание мобильных систем","8765902","214","4382951"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6941438","171","2313812"
"2469142237839591980","организацию антивирусной защиты","5392814","111","1797604"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7189952","347","3594976"
"-3680269178049521279","организация систем видеонаблюдения","3159641","130","1053213"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8704573","89","4352286"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2077706","306","1038853"
"251320525167778322","телефония","4647997","215","2323998"
"-4590959470529102714","создание виртуального офиса","8364186","269","2788062"
"-6289304117607109823","организация резервного копирования","7645894","124","3822947"
"2965058785176708706","администрирование сетей и серверов","5307993","84","2653996"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6817893","157","3408946"
"2994302052304582332","веб-разработка","3231837","294","1077279"
"-2038546902307346515","создание мобильных систем","313399","253","104466"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3471756","361","1735878"
"2469142237839591980","организацию антивирусной защиты","9852209","192","3284069"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4124768","312","1374922"
"-3680269178049521279","организация систем видеонаблюдения","4591019","154","2295509"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9971189","16","3323729"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7057589","243","3528794"
"251320525167778322","телефония","2400726","79","1200363"
"-4590959470529102714","создание виртуального офиса","9656088","98","3218696"
"-6289304117607109823","организация резервного копирования","1497949","48","499316"
"2965058785176708706","администрирование сетей и серверов","609418","180","304709"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1242327","327","621163"
"2994302052304582332","веб-разработка","6341874","200","3170937"
"-2038546902307346515","создание мобильных систем","3758501","213","1252833"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9069639","24","4534819"
"2469142237839591980","организацию антивирусной защиты","1780968","265","593656"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3921325","320","1960662"
"-3680269178049521279","организация систем видеонаблюдения","5932919","19","1977639"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5136111","343","1712037"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5304994","173","1768331"
"251320525167778322","телефония","2567392","192","855797"
"-4590959470529102714","создание виртуального офиса","7970856","276","2656952"
"-6289304117607109823","организация резервного копирования","3347651","240","1673825"
"2965058785176708706","администрирование сетей и серверов","9732482","299","3244160"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2486436","326","828812"
"2994302052304582332","веб-разработка","1604492","162","802246"
"-2038546902307346515","создание мобильных систем","7793720","313","3896860"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8889772","134","2963257"
"2469142237839591980","организацию антивирусной защиты","9863259","188","4931629"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9552790","240","4776395"
"-3680269178049521279","организация систем видеонаблюдения","6089507","216","2029835"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","213884","187","71294"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","172334","275","57444"
"251320525167778322","телефония","3889227","309","1296409"
"-4590959470529102714","создание виртуального офиса","8509873","191","4254936"
"-6289304117607109823","организация резервного копирования","414379","23","138126"
"2965058785176708706","администрирование сетей и серверов","4344687","282","1448229"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3256034","328","1628017"
"2994302052304582332","веб-разработка","5472883","116","1824294"
"-2038546902307346515","создание мобильных систем","3949275","62","1316425"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8933949","38","2977983"
"2469142237839591980","организацию антивирусной защиты","2620218","119","873406"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4542615","171","2271307"
"-3680269178049521279","организация систем видеонаблюдения","6775008","208","3387504"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5649318","223","1883106"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7498103","210","3749051"
"251320525167778322","телефония","1091570","286","545785"
"-4590959470529102714","создание виртуального офиса","4631498","276","2315749"
"-6289304117607109823","организация резервного копирования","7638983","86","2546327"
"2965058785176708706","администрирование сетей и серверов","1625819","92","541939"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5552633","181","2776316"
"2994302052304582332","веб-разработка","4766131","154","2383065"
"-2038546902307346515","создание мобильных систем","2126126","244","1063063"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","729533","127","364766"
"2469142237839591980","организацию антивирусной защиты","3427694","220","1142564"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6375073","30","2125024"
"-3680269178049521279","организация систем видеонаблюдения","2047009","138","1023504"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4468617","318","2234308"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","519543","45","259771"
"251320525167778322","телефония","586136","185","195378"
"-4590959470529102714","создание виртуального офиса","5403383","149","2701691"
